item_key,merchant,web_categories,l1,l2,l3,gender,primary_fop,sub_sport,gmv,apparel_rn,gender_rn,fop_rn
"academy_sports_men's_men's shoes + boots_men's slides, sandals, + water shoes_men's sandals + flip flops_reef_reef men's cushion phantom le sandals",academy_sports,"men's > men's shoes + boots > men's slides, sandals, + water shoes > men's sandals + flip flops",Footwear,null,null,Men's,outdoor_sandals,null,1697132.0,94,251,2
"amazon_clothing, shoes & jewelry_women_women's shoes_skechers_skechers women's grand jams unlimited boot",amazon_leia,"clothing, shoes & jewelry > women > women's shoes",Footwear,null,null,Women's,cheer_dance,outdoor_soccer,164717.0,5179,22344,2
academy_sports_men's_men's clothing_men's pants + jeans_carhartt_carhartt men's rugged flex rigby dungaree work pant,academy_sports,men's > men's clothing > men's pants + jeans,Apparel,Bottoms,Pants,Men's,rugby,null,8633418.0,7,34,1
"target_clothing, shoes & accessories_women's clothing_swimsuits_xhilaration_xhilaration",target,"clothing, shoes & accessories > women's clothing > swimsuits",Apparel,Bottoms,Other Bottoms,Women's,tennis,null,1.84666756E8,2,4,1
foot_locker_shoes_casual sneakers_casual sneakers_nike_nike crater impact - boys' grade school,foot_locker,shoes > casual sneakers > casual sneakers,Apparel,Other Apparel,null,Kids,cricket,null,3643971.0,73,53,1
dicks_sporting_goods_shoes_kids' shoes_kids' cleats_cleats_kids' soccer cleats_adidas_adidas kids' goletto viii fg soccer cleats,dicks_sporting_goods,shoes > kids' shoes > kids' cleats > cleats > kids' soccer cleats,Apparel,Other Apparel,null,Kids,soccer,null,2.8527302E7,8,1,2
macys_men_all men's shoes_clarks_men's shacre ii step shoes,macys,men > all men's shoes,Footwear,null,null,Men's,cheer_dance,outdoor_soccer,89179.0,1516,4084,1
macys_men_suits & tuxedos_kenneth cole_men's slim-fit ready flex stretch suit,macys,men > suits & tuxedos,Apparel,Other Apparel,null,Men's,golf,null,4930270.0,20,87,2
dicks_sporting_goods_shoes_kids' shoes_athletic shoes_kids' athletic & sneakers_under armour_under armour kids' grade school assert 8 running shoes,dicks_sporting_goods,shoes > kids' shoes > athletic shoes > kids' athletic & sneakers,Footwear,null,null,Kids,basketball,performance_basketball,1488130.0,161,127,1
champs_sports_shoes_casual sneakers_casual sneakers_nike_nike air max 1' 87 - women's,champs_sports,shoes > casual sneakers > casual sneakers,Footwear,null,null,Women's,flip_flops,null,654728.0,146,38,1
"amazon_clothing, shoes & jewelry_raychy_raychy toddler boys girls light up shoes led lightweight mesh breathable walking sneakers",amazon_leia,"clothing, shoes & jewelry",Footwear,null,null,Kids,basketball,indoor_soccer,1879603.0,601,253,1
scheels_women's avoli vol ii mid le volleyball shoes,scheels,,Footwear,null,null,Women's,volleyball,cross_training,329621.0,144,181,1
"target_clothing, shoes & accessories_women's clothing_coats & jackets_a new day_women's hooded rain coat - a new day",target,"clothing, shoes & accessories > women's clothing > coats & jackets",Apparel,Jackets & Outerwear,null,Women's,hiking,null,1.3422111E7,3,114,2
macys_underwear_bali_bali comfort revolution easylite seamless wireless bra df3491,macys,underwear,Apparel,Bras,null,Women's,swimming,null,4697318.0,7,92,1
nike_men_footwear_lifestyle_nike_nike court vision low next nature men's shoes,nike,men > footwear > lifestyle,Apparel,Other Apparel,null,Men's,soccer,null,2.0445229E7,15,39,1
nordstrom_shoes_athletic shoes & sneakers_coach_sport-runner sneaker,nordstrom,shoes > athletic shoes & sneakers,Footwear,null,null,Unisex/Undefined,training,cross_training,2782092.0,44,6,2
foot_locker_shoes_casual sneakers_casual sneakers_jordan_jordan pro strong - men's,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,basketball,cross_training,7616738.0,47,48,2
scheels_cleats_nike_men's nike alpha menace 4 varsity molded football cleats,scheels,cleats,Footwear,null,null,Men's,soccer,outdoor_soccer,1387671.0,35,87,2
foot_locker_shoes_casual sneakers_casual sneakers_jordan_jordan aj 1 low - boys' toddler,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,training,training_other,1682740.0,140,90,2
nordstrom_men_apparel_running_nike_m nk df challenger short: thunder,nordstrom,men > apparel > running,Apparel,Bottoms,null,Men's,null,null,23378.0,2,11903,5387
scheels_sneakers & athletic shoes_new balance_men's new balance heritage golf shoes,scheels,sneakers & athletic shoes,Footwear,null,null,Kids,golf,cross_training,99978.0,421,285,1
nike_women_nike_nike womens invincible 3 running shoes,nike,women,Apparel,Bottoms,Skirts,Women's,running,null,749929.0,2,563,72
scheels_sneakers & athletic shoes_brooks_men's brooks adrenaline gts 24 running shoes,scheels,sneakers & athletic shoes,Apparel,Other Apparel,null,Men's,null,null,1.2545803E7,2,4,2
scheels_sneakers & athletic shoes_nike_women's nike zoom challenge pickleball shoes,scheels,sneakers & athletic shoes,Apparel,Dresses,null,Kids,pickleball,null,548709.0,1,58,2
"lululemon_women's clothes_shorts_lululemon_hotty hot low-rise lined short 4"", sonic pink",lululemon,women's clothes > shorts,Apparel,Bottoms,Shorts,Women's,soccer,null,1.881493E7,5,25,1
foot_locker_shoes_casual sneakers_casual sneakers_puma_puma mb.01 - boys' toddler,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,soccer,outdoor_soccer,1.2560178E7,31,23,1
nike_men_footwear_training & gym_nike_nike free metcon 6 men's workout shoes,nike,men > footwear > training & gym,Apparel,Bottoms,Pants,Men's,training,null,2.4888153E7,2,31,7
scheels_sandals_vionic_women's vionic calera wedge sandals,scheels,sandals,Footwear,null,null,Women's,sportswear,sportswear_other,103237.0,409,494,2
"target_clothing, shoes & accessories_women's clothing_intimates_bras_auden_women's unlined balconette bra - auden",target,"clothing, shoes & accessories > women's clothing > intimates > bras",Apparel,Bras,null,Women's,sportswear,null,4.0057923E7,2,20,8
abercrombie_and_fitch_women's_clearance_shoes_single_strap_slide_sandals_abercrombie & fitch_single strap slide sandals,abercrombie_and_fitch,women's > clearance > shoes > single_strap_slide_sandals,Footwear,null,null,Women's,slides,null,214444.0,2,756,2
"costco_clothing, luggage & handbags_eb skort",costco,"clothing, luggage & handbags",Apparel,Bottoms,Skirts,Unisex/Undefined,volleyball,null,1.0326269E7,2,38,5
foot_locker_accessories_socks_crew socks_nike_nike 6 pack everyday plus cushioned socks - men's,foot_locker,accessories > socks > crew socks,Apparel,Underwear,null,Women's,training,null,4009179.0,2,30,22
dicks_sporting_goods_athletic clothing_men's clothing_jackets & vests_patagonia_patagonia men's better sweater 1/4 zip pullover,dicks_sporting_goods,athletic clothing > men's clothing > jackets & vests,Apparel,Tops,null,Men's,hiking,null,4.7704409E7,3,5,1
champs_sports_shoes_casual sneakers_casual sneakers_nike_nike presto - boys' preschool,champs_sports,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,slides,null,1.7989309E7,12,7,1
academy_sports_shops_online only sale_academy clearance_mens clearance apparel shoes_clearance for mens shoes_nike_nike men's vapor edge pro 360 2 football cleats,academy_sports,shops > online only sale > academy clearance > mens clearance apparel shoes > clearance for mens shoes,Footwear,null,null,Men's,soccer,outdoor_soccer,4000749.0,40,109,2
foot_locker_clothing_shorts_casual athletic shorts_nike_nike gx club shorts - men's,foot_locker,clothing > shorts > casual athletic shorts,Apparel,Bottoms,Shorts,Men's,volleyball,null,1542599.0,2,172,4
academy_sports_mens_mens footwear_men sandals_mens slides_adidas_adidas men's adissage slide sandals,academy_sports,mens > mens footwear > men sandals > mens slides,Footwear,null,null,Men's,outdoor_sandals,null,2201613.0,71,196,1
nike_men_nike_nike mens air max alpha trainer 4 training shoes,nike,men,Footwear,null,null,Men's,tennis,outdoor_soccer,6735360.0,148,158,1
nike_men_footwear_lifestyle_nike_air jordan 1 low se craft men's shoes,nike,men > footwear > lifestyle,Footwear,null,null,Men's,basketball,performance_basketball,1.7497387E7,45,50,2
scheels_vests_actionheat_women's actionheat 5v battery heated puffer vest,scheels,vests,Apparel,Jackets & Outerwear,null,Women's,ski_snowboard,null,1181247.0,23,54,2
macys_shoes_sandals_tommy hilfiger_women's bennia thong sandals,macys,shoes > sandals,Footwear,null,null,Women's,slides,null,5980839.0,22,66,2
macys_men_all men's shoes_calvin klein_calvin klein men's eden sneakers with the ck logo,macys,men > all men's shoes,Apparel,Other Apparel,null,Men's,soccer,null,5075631.0,17,80,2
nike_men_apparel_lifestyle_nike_nike x stüssy insulated pullover jacket,nike,men > apparel > lifestyle,Apparel,Jackets & Outerwear,null,Men's,ski_snowboard,null,705124.0,46,1065,2
macys_women_bras & bralettes_bali_comfort revolution comfortflex fit seamless shaping wireless bra  3488,macys,women > bras & bralettes,Apparel,Bras,null,Women's,training,null,7930677.0,1,37,21
nordstrom_shoes_sneakers_women_gucci_gucci re-motion ankle strap sneaker (women),nordstrom,shoes > sneakers > women,Footwear,null,null,Women's,basketball,training_other,350367.0,623,1022,2
kids_foot_locker_shoes_casual sneakers_casual basketball sneakers_nike_nike dunk low - boys' preschool,kids_foot_locker,shoes > casual sneakers > casual basketball sneakers,Apparel,Bottoms,Pants,Kids,sportswear,null,4824858.0,2,27,3
dicks_sporting_goods_athletic clothing_men's clothing_jackets & vests_nike_nike men's sportswear windrunner hooded jacket,dicks_sporting_goods,athletic clothing > men's clothing > jackets & vests,Apparel,Jackets & Outerwear,null,Men's,soccer,null,1.6874957E7,1,27,4
champs_sports_shoes_slippers_champion_ch university slip on-bk,champs_sports,shoes > slippers,Footwear,null,null,Unisex/Undefined,cricket,null,428553.0,191,53,2
foot_locker_clothing_pants_pants_jordan_jordan sport dna fleece pants - men's,foot_locker,clothing > pants > pants,Apparel,Bottoms,Fleece Bottoms,Men's,basketball,null,2028355.0,2,143,9
"lululemon_women's clothes_sports bras_lululemon_enlite front-zip bra *high support, a–ddd(e) cups, black",lululemon,women's clothes > sports bras,Apparel,Bras,null,Women's,swimming,null,1.0060305E7,5,56,2
foot_locker_shoes_boots_boots_nike_nike woodside ii - men's,foot_locker,shoes > boots > boots,Apparel,Other Apparel,null,Men's,golf,null,972961.0,167,270,2
nordstrom_men_shoes_adidas_gucci x disney tennis 1977 donald duck slip-on sneaker (men),nordstrom,men > shoes,Footwear,null,null,Men's,sportswear,sportswear_tennis,388516.0,555,472,2
academy_sports_men's_men's shoes + boots_men's cleats_men's baseball cleats_under armour_under armour men's leadoff low rm baseball cleats,academy_sports,men's > men's shoes + boots > men's cleats > men's baseball cleats,Footwear,null,null,Men's,baseball,cross_training,3573609.0,46,121,1
"target_clothing, shoes & accessories_women's clothing_swimsuits_one-piece swimsuits_xhilaration_juniors knot front one piece swimsuits - xhilaration",target,"clothing, shoes & accessories > women's clothing > swimsuits > one-piece swimsuits",Apparel,Tops,null,Women's,swimming,null,1.529342E7,57,93,1
abercrombie_and_fitch_girls_clearance_accessories_7-pack_bikini_briefs_abercrombie kids_7-pack bikini briefs,abercrombie_and_fitch,girls > clearance > accessories > 7-pack_bikini_briefs,Apparel,Underwear,null,Women's,sportswear,null,1816062.0,1,59,36
dicks_sporting_goods_athletic clothing_men's clothing_men's pants_pants_dick's sporting goods_dsg men's activate pant,dicks_sporting_goods,athletic clothing > men's clothing > men's pants > pants,Apparel,Bottoms,Pants,Men's,volleyball,null,8115075.0,16,83,1
nordstrom_shoes_sandals_general_birkenstock_mens btr s:arizona sfb habana o,nordstrom,shoes > sandals > general,Footwear,null,null,Men's,walking,null,3630639.0,26,19,2
"target_clothing, shoes & accessories_kids' clothing_girls' clothing_bottoms_cat & jack_girls' pull-on uniform knit skort - cat & jack",target,"clothing, shoes & accessories > kids' clothing > girls' clothing > bottoms",Apparel,Bottoms,Skirts,Kids,tennis,null,1.4836797E7,1,18,6
macys_shoes_finish line women's shoes_adidas_women's nmd r1 primeblue casual sneakers from finish line,macys,shoes > finish line women's shoes,Footwear,null,null,Women's,running,road_running,6965682.0,16,48,2
macys_women_tops_tommy hilfiger_unknown product,macys,women > tops,Apparel,Tops,null,Women's,volleyball,null,6881294.0,33,51,1
kohls_wmns_dress_casual_sport_footwear_vans_vans® asher women's skate shoes,kohls,wmns > dress > casual > sport > footwear,Footwear,null,null,Women's,sportswear,sportswear_skateboarding,1.1325299E7,10,58,1
dicks_sporting_goods_shoes_men's shoes_men's cleats_cleats_men's soccer cleats_nike_nike mercurial zoom superfly 9 academy indoor soccer shoes,dicks_sporting_goods,shoes > men's shoes > men's cleats > cleats > men's soccer cleats,Footwear,null,null,Men's,tennis,indoor_soccer,1042517.0,217,629,2
foot_locker_shoes_casual sneakers_casual sneakers_nike_nike air max 97 - boys' grade school,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,training,cross_training,3.6301595E7,12,8,2
nordstrom_men_all men's shoes_sorel_blundstone footwear stout water resistant chelsea boot (unisex),nordstrom,men > all men's shoes,Footwear,null,null,Men's,sportswear,sportswear_outdoor,280438.0,804,711,1
academy_sports_sports_basketball_basketball shoes_nike_nike adults’ lebron james witness vi tb basketball shoes,academy_sports,sports > basketball > basketball shoes,Footwear,null,null,Women's,basketball,cross_training,5660800.0,21,24,1
academy_sports_kids_kids shoes_kids water shoes_boys watershoes_body glove_body glove youth riptide iii water shoes,academy_sports,kids > kids shoes > kids water shoes > boys watershoes,Footwear,null,null,Kids,sportswear,sportswear_soccer,649367.0,239,170,1
"amazon_clothing, shoes & jewelry_women_women's shoes_women's athletic shoes_women's cross training shoes_vibram_vibram women's kso evo-w",amazon_leia,"clothing, shoes & jewelry > women > women's shoes > women's athletic shoes > women's cross training shoes",Footwear,null,null,Women's,tennis,outdoor_soccer,1154120.0,1039,4023,2
champs_sports_shoes_boots_sneaker boots_nike_nike air max goadome - men's,champs_sports,shoes > boots > sneaker boots,Apparel,Other Apparel,null,Men's,field_hockey,null,2908167.0,33,48,1
scheels_reel scheels outftr sx-354d,scheels,,Apparel,Tops,null,Unisex/Undefined,basketball,null,1.24823E7,3,2,1
"target_clothing, shoes & accessories_women's clothing_jeans_universal thread_women's high-rise skinny jeans - universal thread dark wash",target,"clothing, shoes & accessories > women's clothing > jeans",Apparel,Bottoms,Pants,Women's,null,null,2.213875E7,10,45,2
hoka_shoes_mens recovery sandals_hoka_ora recovery slide,hoka,shoes > mens recovery sandals,Footwear,null,null,Men's,training,cross_training,8003516.0,5,3,1
kohls_bottoms_croft & barrow_women's croft & barrow® effortless stretch pull-on straight-leg pants,kohls,bottoms,Apparel,Bottoms,Pants,Women's,training,null,6.6485393E7,2,3,4
nordstrom_women_all underwear_natori_iatimates :pure luxe custom co,nordstrom,women > all underwear,Apparel,Bras,null,Women's,gymnastics,null,809997.0,17,355,2
abercrombie_and_fitch_women's_clearance_dresses_&_jumpsuits_traveler_jumpsuit_abercrombie & fitch_traveler jumpsuit,abercrombie_and_fitch,women's > clearance > dresses_&_jumpsuits > traveler_jumpsuit,Apparel,Dresses,null,Women's,sportswear,null,1995336.0,2,49,29
kohls_bottoms_tek gear_women's tek gear® essential straight-leg pants,kohls,bottoms,Apparel,Bottoms,Pants,Women's,gymnastics,null,1.533934E7,19,39,1
abercrombie_and_fitch_girls_clearance_bottoms_shorts_&_skirts_abercrombie kids_mid rise midi shorts,abercrombie_and_fitch,girls > clearance > bottoms > shorts_&_skirts,Apparel,Bottoms,Other Bottoms,Kids,sportswear,null,6245670.0,2,1,5
nordstrom_men_all men's shoes_vance co._mens dsnr :sorento logo slip on:r,nordstrom,men > all men's shoes,Footwear,null,null,Men's,golf,cross_training,127509.0,1977,2045,2
kohls_womens_clothing_bottoms_skirts & skorts_24seven comfort_24seven comfort_women's 24seven comfort apparel elastic waist midi skirt,kohls,womens > clothing > bottoms > skirts & skorts > 24seven comfort,Apparel,Bottoms,Skirts,Women's,cheer_dance,null,2.2890776E7,1,17,1
dicks_sporting_goods_shoes_kids' shoes_athletic shoes_kids' athletic & sneakers_nike_nike kids' grade school revolution 6 next nature running shoes,dicks_sporting_goods,shoes > kids' shoes > athletic shoes > kids' athletic & sneakers,Footwear,null,null,Kids,running,road_running,2434282.0,115,82,2
